id;latitudeBands;region
15256;33;as
15257;32;as
15258;31;as
15259;30;as
15260;29;as
15261;28;as
15262;27;as
15263;26;as
15264;25;as
15265;24;
15266;23;
15267;22;
15268;21;
15269;20;
15270;19;
15271;18;
15272;17;
15273;16;
15274;15;
15275;14;
15276;13;
15277;12;
15278;11;
15279;10;
15280;9;
15281;8;
15282;7;
15283;6;
15284;5;
15285;4;
15286;3;
15287;2;
15288;1;
15289;49;
15290;48;
15291;47;as
15292;46;
15293;45;
15294;44;
15295;43;
15296;42;as
15297;41;as
15298;40;
15299;39;as
15300;38;
15301;37;
15302;36;
15303;35;
15304;34;
15305;33;as
15306;32;as
15307;31;
15308;30;
15309;29;as
15310;28;
15311;27;as
15312;26;as
15313;25;
15314;24;
15315;23;
15316;22;
15317;21;
15318;20;
15319;19;
15320;18;
15321;17;
15322;16;
15323;15;
15324;14;
15325;13;
15326;12;
15327;11;
15328;10;
15329;9;
15330;8;
15331;7;
15332;6;
15333;5;
15334;4;
15335;3;
15336;2;
15337;1;
15338;49;
15339;48;
15340;47;
15341;46;as
15342;45;
15343;44;
15344;43;
15345;42;as
15346;41;
15347;40;
15348;39;
15349;38;
15350;37;
15351;36;
15352;35;
15353;34;
15354;33;
15355;32;
15356;31;
15357;30;
15358;29;
15359;28;
15360;27;as
15361;26;as
15362;25;
15363;24;
15364;23;
15365;22;
15366;21;
15367;20;
15368;19;
15369;18;
15370;17;
15371;16;
15372;15;
15373;14;
15374;13;
15375;12;
15376;11;
15377;10;
15378;9;
15379;8;
15380;7;
15381;6;
15382;5;
15383;4;
15384;3;
15385;2;
15386;1;as
15387;49;
15388;48;
15389;47;
15390;46;
15391;45;
15392;44;
15393;43;as
15394;42;as
15395;41;
15396;40;
15397;39;
15398;38;
15399;37;
15400;36;
15401;35;
15402;34;
15403;33;
15404;32;
15405;31;
15406;30;
15407;29;
15408;28;
15409;27;as
15410;26;as
15411;25;
15412;24;
15413;23;
15414;22;
15415;21;
15416;20;
15417;19;
15418;18;
15419;17;
15420;16;
15421;15;
15422;14;
15423;13;
15424;12;
15425;11;
15426;10;
15427;9;
15428;8;
15429;7;
15430;6;
15431;5;
15432;4;
15433;3;
15434;2;
15435;1;
15436;49;
15437;48;
15438;47;
15439;46;
15440;45;as
15441;44;
15442;43;as
15443;42;as
15444;41;as
15445;40;
15446;39;
15447;38;
15448;37;
15449;36;
15450;35;
15451;34;
15452;33;
15453;32;
15454;31;
15455;30;
15456;29;
15457;28;as
15458;27;as
15459;26;
15460;25;
15461;24;
15462;23;
15463;22;
15464;21;
15465;20;
15466;19;
15467;18;
15468;17;
15469;16;
15470;15;
15471;14;
15472;13;
15473;12;
15474;11;
15475;10;
15476;9;
15477;8;
15478;7;
15479;6;
15480;5;
15481;4;
15482;3;
15483;2;
15484;1;
15485;49;
15486;48;
15487;47;
15488;46;as
15489;45;as
15490;44;
15491;43;as
15492;42;as
15493;41;as
15494;40;
15495;39;
15496;38;
15497;37;
15498;36;
15499;35;
15500;34;
15501;33;
15502;32;
15503;31;
15504;30;
15505;29;
15506;28;as
15507;27;
15508;26;
15509;25;
15510;24;
15511;23;
15512;22;
15513;21;
15514;20;
15515;19;
15516;18;
15517;17;
15518;16;
15519;15;
15520;14;
15521;13;
15522;12;
15523;11;
15524;10;
15525;9;
15526;8;
15527;7;
15528;6;
15529;5;
15530;4;
15531;3;
15532;2;
15533;1;
15534;49;
15535;48;
15536;47;
15537;46;
15538;45;as
15539;44;
15540;43;
15541;42;
15542;41;as
15543;40;as
15544;39;
15545;38;
15546;37;
15547;36;
15548;35;
15549;34;
15550;33;
15551;32;
15552;31;
15553;30;
15554;29;
15555;28;as
15556;27;
15557;26;
15558;25;
15559;24;
15560;23;
15561;22;
15562;21;
15563;20;
15564;19;
15565;18;
15566;17;
15567;16;
15568;15;
15569;14;
15570;13;
15571;12;
15572;11;
15573;10;
15574;9;
15575;8;
15576;7;
15577;6;
15578;5;
15579;4;
15580;3;
15581;2;
15582;1;
15583;49;
15584;48;
15585;47;
15586;46;
15587;45;as
15588;44;
15589;43;
15590;42;
15591;41;as
15592;40;
15593;39;as
15594;38;
15595;37;
15596;36;
15597;35;
15598;34;
15599;33;
15600;32;
15601;31;
15602;30;
15603;29;
15604;28;
15605;27;
15606;26;
15607;25;
15608;24;
15609;23;
15610;22;
15611;21;
15612;20;
15613;19;
15614;18;
15615;17;
15616;16;
15617;15;
15618;14;
15619;13;
15620;12;
15621;11;
15622;10;
15623;9;
15624;8;
15625;7;
15626;6;
15627;5;
15628;4;
15629;3;
15630;2;
15631;1;
15632;49;
15633;48;
15634;47;
15635;46;
15636;45;as
15637;44;
15638;43;
15639;42;as
15640;41;
15641;40;as
15642;39;as
15643;38;
15644;37;
15645;36;
15646;35;
15647;34;
15648;33;
15649;32;
15650;31;
15651;30;
15652;29;
15653;28;
15654;27;
15655;26;
15656;25;
15657;24;
15658;23;
15659;22;
15660;21;
15661;20;
15662;19;
15663;18;
15664;17;
15665;16;
15666;15;
15667;14;
15668;13;
15669;12;
15670;11;
15671;10;
15672;9;
15673;8;
15674;7;
15675;6;
15676;5;
15677;4;
15678;3;
15679;2;
15680;1;
15681;49;
15682;48;
15683;47;
15684;46;
15685;45;
15686;44;
15687;43;
15688;42;
15689;41;as
15690;40;
15691;39;
15692;38;
15693;37;
15694;36;
15695;35;
15696;34;
15697;33;
15698;32;
15699;31;
15700;30;
15701;29;
15702;28;
15703;27;
15704;26;
15705;25;
15706;24;
15707;23;
15708;22;
15709;21;
15710;20;
15711;19;
15712;18;
15713;17;
15714;16;
15715;15;
15716;14;
15717;13;
15718;12;
15719;11;
15720;10;
15721;9;
15722;8;
15723;7;
15724;6;
15725;5;
15726;4;
15727;3;
15728;2;
15729;1;
15730;49;
15731;48;
15732;47;
15733;46;
15734;45;
15735;44;
15736;43;
15737;42;as
15738;41;
15739;40;
15740;39;
15741;38;
15742;37;
15743;36;
15744;35;
15745;34;
15746;33;
15747;32;
15748;31;
15749;30;
15750;29;
15751;28;
15752;27;
15753;26;
15754;25;
15755;24;
15756;23;
15757;22;
15758;21;
15759;20;
15760;19;
15761;18;
15762;17;
15763;16;
15764;15;
15765;14;
15766;13;
15767;12;
15768;11;
15769;10;
15770;9;
15771;8;
15772;7;
15773;6;
15774;5;
15775;4;
15776;3;
15777;2;
15778;1;
15779;49;
15780;48;
15781;47;
15782;46;
15783;45;
15784;44;
15785;43;
15786;42;as
15787;41;
15788;40;as
15789;39;
15790;38;
15791;37;
15792;36;
15793;35;
15794;34;
15795;33;
15796;32;
15797;31;
15798;30;
15799;29;
15800;28;
15801;27;
15802;26;
15803;25;
15804;24;
15805;23;
15806;22;
15807;21;
15808;20;
15809;19;
15810;18;
15811;17;
15812;16;
15813;15;
15814;14;
15815;13;
15816;12;
15817;11;
15818;10;
15819;9;
15820;8;
15821;7;
15822;6;
15823;5;
15824;4;
15825;3;
15826;2;
15827;1;
15828;49;
15829;48;
15830;47;
15831;46;
15832;45;
15833;44;
15834;43;
15835;42;
15836;41;
15837;40;
15838;39;
15839;38;
15840;37;as
15841;36;
15842;35;
15843;34;
15844;33;as
15845;32;as
15846;31;
15847;30;
15848;29;
15849;28;
15850;27;
15851;26;
15852;25;
15853;24;
15854;23;
15855;22;
15856;21;
15857;20;
15858;19;
15859;18;
15860;17;
15861;16;
15862;15;
15863;14;
15864;13;
15865;12;
15866;11;
15867;10;
15868;9;
15869;8;
15870;7;
15871;6;
15872;5;
15873;4;
15874;3;
15875;2;
15876;1;
15877;49;
15878;48;
15879;47;
15880;46;
15881;45;as
15882;44;as
15883;43;
15884;42;
15885;41;
15886;40;
15887;39;
15888;38;
15889;37;as
15890;36;
15891;35;as
15892;34;as
15893;33;as
15894;32;
15895;31;
15896;30;
15897;29;
15898;28;
15899;27;
15900;26;
15901;25;
15902;24;
15903;23;
15904;22;
15905;21;
15906;20;
15907;19;
15908;18;
15909;17;
15910;16;
15911;15;
15912;14;
15913;13;
15914;12;
15915;11;
15916;10;
15917;9;
15918;8;
15919;7;
15920;6;
15921;5;
15922;4;
15923;3;
15924;2;
15925;1;
15926;49;
15927;48;
15928;47;
15929;46;
15930;45;
15931;44;
15932;43;
15933;42;
15934;41;
15935;40;
15936;39;
15937;38;
15938;37;as
15939;36;as
15940;35;as
15941;34;as
15942;33;as
15943;32;
15944;31;
15945;30;
15946;29;
15947;28;
15948;27;
15949;26;
15950;25;
15951;24;
15952;23;
15953;22;
15954;21;
15955;20;
15956;19;
15957;18;
15958;17;
15959;16;
15960;15;
15961;14;
15962;13;
15963;12;
15964;11;
15965;10;
15966;9;
15967;8;
15968;7;
15969;6;
15970;5;
15971;4;
15972;3;
15973;2;
15974;1;
15975;49;
15976;48;
15977;47;
15978;46;
15979;45;
15980;44;
15981;43;
15982;42;
15983;41;as
15984;40;
15985;39;
15986;38;
15987;37;as
15988;36;as
15989;35;as
15990;34;as
15991;33;
15992;32;
15993;31;
15994;30;
15995;29;
15996;28;
15997;27;
15998;26;
15999;25;
16000;24;
16001;23;
16002;22;
16003;21;
16004;20;
16005;19;
16006;18;
16007;17;
16008;16;
16009;15;
16010;14;
16011;13;
16012;12;
16013;11;
16014;10;
16015;9;
16016;8;
16017;7;
16018;6;
16019;5;
16020;4;
16021;3;
16022;2;
16023;1;
16024;49;
16025;48;
16026;47;
16027;46;
16028;45;
16029;44;as
16030;43;as
16031;42;
16032;41;
16033;40;
16034;39;
16035;38;
16036;37;as
16037;36;as
16038;35;as
16039;34;
16040;33;
16041;32;
16042;31;
16043;30;
16044;29;
16045;28;
16046;27;
16047;26;
16048;25;
16049;24;
16050;23;
16051;22;
16052;21;
16053;20;
16054;19;
16055;18;
16056;17;
16057;16;
16058;15;
16059;14;
16060;13;
16061;12;
16062;11;
16063;10;
16064;9;
16065;8;
16066;7;
16067;6;
16068;5;
16069;4;
16070;3;
16071;2;
16072;1;
16073;49;
16074;48;
16075;47;
16076;46;
16077;45;as
16078;44;as
16079;43;as
16080;42;
16081;41;as
16082;40;as
16083;39;
16084;38;as
16085;37;as
16086;36;as
16087;35;as
16088;34;
16089;33;
16090;32;
16091;31;
16092;30;
16093;29;
16094;28;
16095;27;
16096;26;
16097;25;
16098;24;
16099;23;
16100;22;
16101;21;
16102;20;
16103;19;
16104;18;
16105;17;
16106;16;
16107;15;
16108;14;
16109;13;
16110;12;
16111;11;
16112;10;
16113;9;
16114;8;
16115;7;
16116;6;
16117;5;
16118;4;
16119;3;
16120;2;
16121;1;
16122;49;
16123;48;
16124;47;
16125;46;
16126;45;
16127;44;as
16128;43;
16129;42;
16130;41;
16131;40;
16132;39;
16133;38;as
16134;37;as
16135;36;as
16136;35;
16137;34;
16138;33;
16139;32;
16140;31;
16141;30;
16142;29;
16143;28;
16144;27;
16145;26;
16146;25;
16147;24;
16148;23;
16149;22;
16150;21;
16151;20;
16152;19;
16153;18;
16154;17;
16155;16;
16156;15;
16157;14;
16158;13;
16159;12;
16160;11;
16161;10;
16162;9;
16163;8;
16164;7;
16165;6;
16166;5;
16167;4;
16168;3;
16169;2;
16170;1;
16171;49;
16172;48;
16173;47;
16174;46;
16175;45;as
16176;44;as
16177;43;
16178;42;
16179;41;
16180;40;
16181;39;as
16182;38;
16183;37;as
16184;36;
16185;35;
16186;34;
16187;33;
16188;32;
16189;31;
16190;30;
16191;29;
16192;28;
16193;27;
16194;26;
16195;25;
16196;24;
16197;23;
16198;22;
16199;21;
16200;20;
16201;19;
16202;18;
16203;17;
16204;16;
16205;15;
16206;14;
16207;13;
16208;12;
16209;11;
16210;10;
16211;9;
16212;8;
16213;7;
16214;6;
16215;5;
16216;4;
16217;3;
16218;2;
16219;1;
16220;49;
16221;48;
16222;47;
16223;46;
16224;45;as
16225;44;
16226;43;as
16227;42;
16228;41;
16229;40;
16230;39;
16231;38;
16232;37;
16233;36;
16234;35;
16235;34;
16236;33;
16237;32;
16238;31;
16239;30;
16240;29;
16241;28;
16242;27;
16243;26;
16244;25;
16245;24;
16246;23;
16247;22;
16248;21;
16249;20;
16250;19;
16251;18;
16252;17;
16253;16;
16254;15;
16255;14;
16256;13;
16257;12;
16258;11;
16259;10;
16260;9;
16261;8;
16262;7;
16263;6;
16264;5;
16265;4;
16266;3;
16267;2;
16268;1;
16269;49;
16270;48;
16271;47;
16272;46;
16273;45;as
16274;44;as
16275;43;
16276;42;
16277;41;
16278;40;as
16279;39;
16280;38;
16281;37;
16282;36;
16283;35;
16284;34;
16285;33;
16286;32;
16287;31;
16288;30;
16289;29;
16290;28;
16291;27;
16292;26;
16293;25;
16294;24;
16295;23;
16296;22;
16297;21;
16298;20;
16299;19;
16300;18;
16301;17;
16302;16;
16303;15;
16304;14;
16305;13;
16306;12;
16307;11;
16308;10;
16309;9;
16310;8;
16311;7;
16312;6;
16313;5;
16314;4;
16315;3;
16316;2;
16317;1;
16318;49;
16319;48;
16320;47;
16321;46;
16322;45;as
16323;44;as
16324;43;
16325;42;
16326;41;
16327;40;as
16328;39;
16329;38;
16330;37;
16331;36;as
16332;35;
16333;34;
16334;33;
16335;32;
16336;31;
16337;30;
16338;29;
16339;28;
16340;27;
16341;26;
16342;25;
16343;24;
16344;23;
16345;22;
16346;21;
16347;20;
16348;19;
16349;18;
16350;17;
16351;16;
16352;15;
16353;14;
16354;13;
16355;12;
16356;11;
16357;10;
16358;9;
16359;8;
16360;7;
16361;6;
16362;5;
16363;4;
16364;3;
16365;2;
16366;1;
16367;49;
16368;48;
16369;47;
16370;46;
16371;45;as
16372;44;as
16373;43;as
16374;42;
16375;41;
16376;40;as
16377;39;
16378;38;
16379;37;
16380;36;as
16381;35;
16382;34;
16383;33;
16384;32;
16385;31;
16386;30;
16387;29;
16388;28;
16389;27;
16390;26;
16391;25;
16392;24;
16393;23;
16394;22;
16395;21;
16396;20;
16397;19;
16398;18;
16399;17;
16400;16;
16401;15;
16402;14;
16403;13;
16404;12;
16405;11;
16406;10;
16407;9;
16408;8;
16409;7;
16410;6;
16411;5;
16412;4;
16413;3;
16414;2;
16415;1;
16416;49;
16417;48;
16418;47;
16419;46;
16420;45;as
16421;44;as
16422;43;
16423;42;as
16424;41;
16425;40;as
16426;39;
16427;38;
16428;37;
16429;36;as
16430;35;
16431;34;
16432;33;
16433;32;
16434;31;
16435;30;
16436;29;
16437;28;
16438;27;
16439;26;
16440;25;
16441;24;
16442;23;
16443;22;
16444;21;
16445;20;
16446;19;
16447;18;
16448;17;
16449;16;
16450;15;
16451;14;
16452;13;
16453;12;
16454;11;
16455;10;
16456;9;
16457;8;
16458;7;
16459;6;
16460;5;
16461;4;
16462;3;
16463;2;
16464;1;
16465;49;
16466;48;
16467;47;
16468;46;
16469;45;as
16470;44;
16471;43;as
16472;42;as
16473;41;
16474;40;
16475;39;
16476;38;
16477;37;
16478;36;
16479;35;
16480;34;
16481;33;
16482;32;
16483;31;
16484;30;
16485;29;
16486;28;
16487;27;
16488;26;
16489;25;
16490;24;
16491;23;
16492;22;
16493;21;
16494;20;
16495;19;
16496;18;
16497;17;
16498;16;
16499;15;
16500;14;
16501;13;
16502;12;
16503;11;
16504;10;
16505;9;
16506;8;
16507;7;
16508;6;
16509;5;
16510;4;
16511;3;
16512;2;
16513;1;
16514;49;
16515;48;
16516;47;
16517;46;
16518;45;
16519;44;as
16520;43;as
16521;42;
16522;41;
16523;40;as
16524;39;
16525;38;
16526;37;
16527;36;
16528;35;
16529;34;
16530;33;
16531;32;
16532;31;
16533;30;
16534;29;
16535;28;
16536;27;
16537;26;
16538;25;
16539;24;
16540;23;
16541;22;
16542;21;
16543;20;
16544;19;
16545;18;
16546;17;
16547;16;
16548;15;
16549;14;
16550;13;
16551;12;
16552;11;
16553;10;
16554;9;
16555;8;
16556;7;
16557;6;
16558;5;
16559;4;
16560;3;
16561;2;
16562;1;
16563;49;
16564;48;
16565;47;
16566;46;
16567;45;
16568;44;as
16569;43;as
16570;42;as
16571;41;
16572;40;as
16573;39;
16574;38;
16575;37;
16576;36;
16577;35;
16578;34;
16579;33;
16580;32;
16581;31;
16582;30;
16583;29;
16584;28;
16585;27;
16586;26;
16587;25;
16588;24;
16589;23;
16590;22;
16591;21;
16592;20;
16593;19;
16594;18;
16595;17;
16596;16;
16597;15;
16598;14;
16599;13;
16600;12;
16601;11;
16602;10;
16603;9;
16604;8;
16605;7;
16606;6;
16607;5;
16608;4;
16609;3;
16610;2;
16611;1;
16612;49;
16613;48;
16614;47;
16615;46;
16616;45;as
16617;44;
16618;43;as
16619;42;
16620;41;
16621;40;
16622;39;
16623;38;
16624;37;
16625;36;
16626;35;
16627;34;
16628;33;
16629;32;
16630;31;
16631;30;
16632;29;
16633;28;
16634;27;
16635;26;
16636;25;
16637;24;
16638;23;
16639;22;
16640;21;
16641;20;
16642;19;
16643;18;
16644;17;
16645;16;
16646;15;
16647;14;
16648;13;
16649;12;
16650;11;
16651;10;
16652;9;
16653;8;
16654;7;
16655;6;
16656;5;
16657;4;
16658;3;
16659;2;
16660;1;
16661;49;
16662;48;
16663;47;
16664;46;
16665;45;
16666;44;as
16667;43;as
16668;42;as
16669;41;
16670;40;
16671;39;
16672;38;
16673;37;
16674;36;
16675;35;as
16676;34;as
16677;33;
16678;32;
16679;31;
16680;30;
16681;29;
16682;28;
16683;27;
16684;26;
16685;25;
16686;24;
16687;23;
16688;22;
16689;21;
16690;20;
16691;19;
16692;18;
16693;17;
16694;16;
16695;15;
16696;14;
16697;13;
16698;12;
16699;11;
16700;10;
16701;9;
16702;8;
16703;7;
16704;6;
16705;5;
16706;4;
16707;3;
16708;2;
16709;1;
16710;49;
16711;48;
16712;47;
16713;46;
16714;45;
16715;44;as
16716;43;as
16717;42;as
16718;41;as
16719;40;
16720;39;
16721;38;
16722;37;
16723;36;
16724;35;as
16725;34;as
16726;33;
16727;32;
16728;31;
16729;30;
16730;29;
16731;28;
16732;27;
16733;26;
16734;25;
16735;24;
16736;23;
16737;22;
16738;21;
16739;20;
16740;19;
16741;18;
16742;17;
16743;16;
16744;15;
16745;14;
16746;13;
16747;12;
16748;11;
16749;10;
16750;9;
16751;8;
16752;7;
16753;6;
16754;5;
16755;4;
16756;3;
16757;2;
16758;1;
16759;49;
16760;48;
16761;47;
16762;46;
16763;45;
16764;44;as
16765;43;as
16766;42;as
16767;41;
16768;40;
16769;39;
16770;38;
16771;37;
16772;36;
16773;35;
16774;34;
16775;33;
16776;32;
16777;31;
16778;30;
16779;29;
16780;28;
16781;27;
16782;26;
16783;25;
16784;24;
16785;23;
16786;22;
16787;21;
16788;20;
16789;19;
16790;18;
16791;17;
16792;16;
16793;15;
16794;14;
16795;13;
16796;12;
16797;11;
16798;10;
16799;9;
16800;8;
16801;7;
16802;6;
16803;5;
16804;4;
16805;3;
16806;2;
16807;1;
16808;49;
16809;48;
16810;47;
16811;46;
16812;45;as
16813;44;
16814;43;as
16815;42;
16816;41;
16817;40;
16818;39;
16819;38;
16820;37;
16821;36;
16822;35;
16823;34;as
16824;33;
16825;32;
16826;31;
16827;30;
16828;29;
16829;28;
16830;27;
16831;26;
16832;25;
16833;24;
16834;23;
16835;22;
16836;21;
16837;20;
16838;19;
16839;18;
16840;17;
16841;16;
16842;15;
16843;14;
16844;13;
16845;12;
16846;11;
16847;10;
16848;9;
16849;8;
16850;7;
16851;6;
16852;5;
16853;4;
16854;3;
16855;2;
16856;1;
16857;49;
16858;48;
16859;47;
16860;46;
16861;45;
16862;44;as
16863;43;as
16864;42;as
16865;41;as
16866;40;
16867;39;
16868;38;
16869;37;
16870;36;
16871;35;
16872;34;as
16873;33;
16874;32;
16875;31;
16876;30;
16877;29;
16878;28;
16879;27;
16880;26;
16881;25;
16882;24;
16883;23;
16884;22;
16885;21;
16886;20;
16887;19;
16888;18;
16889;17;
16890;16;
16891;15;
16892;14;
16893;13;
16894;12;
16895;11;
16896;10;
16897;9;
16898;8;
16899;7;
16900;6;
16901;5;
16902;4;
16903;3;
16904;2;
16905;1;
16906;49;
16907;48;
16908;47;
16909;46;
16910;45;
16911;44;
16912;43;
16913;42;as
16914;41;
16915;40;
16916;39;
16917;38;
16918;37;
16919;36;
16920;35;
16921;34;as
16922;33;
16923;32;
16924;31;
16925;30;
16926;29;
16927;28;
16928;27;
16929;26;
16930;25;
16931;24;
16932;23;
16933;22;
16934;21;
16935;20;
16936;19;
16937;18;
16938;17;
16939;16;
16940;15;
16941;14;
16942;13;
16943;12;
16944;11;
16945;10;
16946;9;
16947;8;
16948;7;
16949;6;
16950;5;
16951;4;
16952;3;
16953;2;
16954;1;
16955;49;
16956;48;
16957;47;
16958;46;as
16959;45;as
16960;44;
16961;43;as
16962;42;
16963;41;as
16964;40;
16965;39;
16966;38;
16967;37;
16968;36;
16969;35;
16970;34;as
16971;33;as
16972;32;
16973;31;
16974;30;
16975;29;
16976;28;
16977;27;
16978;26;
16979;25;
16980;24;
16981;23;
16982;22;
16983;21;
16984;20;
16985;19;
16986;18;
16987;17;
16988;16;
16989;15;
16990;14;
16991;13;
16992;12;
16993;11;
16994;10;
16995;9;
16996;8;
16997;7;
16998;6;
16999;5;
17000;4;
17001;3;
17002;2;
17003;1;
17004;49;
17005;48;
17006;47;
17007;46;
17008;45;
17009;44;
17010;43;
17011;42;
17012;41;
17013;40;
17014;39;
17015;38;
17016;37;
17017;36;
17018;35;
17019;34;
17020;33;
17021;32;
17022;31;
17023;30;
17024;29;
17025;28;
17026;27;
17027;26;
17028;25;
17029;24;
17030;23;
17031;22;
17032;21;
17033;20;
17034;19;
17035;18;
17036;17;
17037;16;
17038;15;
17039;14;
17040;13;
17041;12;
17042;11;
17043;10;
